# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 17 03:21:35 2022
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     TESS Input Catalog of Interest Alias
# COLUMN pl_pnum:        Pipeline Signal ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Symmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
1712.01,1712,67926921,67926921.01,1,APC,08h31m46.97s,127.9457020,,,+44d49m56.33s,44.8323140,,,-1.5270000,0.064,-0.064,0,1,-6.5980000,0.050,-0.050,0,1,2459606.8495960,0.000582,-0.000582,0,1,3.5662760,0.0000044,-0.0000044,0,1,4.1970000,0.1050000,-0.1050000,0,1,3870.0000000,0.3179920,-0.3179920,0,1,20.2251000,0.8594030,-0.8594030,0,1,1949.1600000,,,,,1851.0000000,,,,,9.9841000,0.006,-0.006,0,1,574.2640000,13.7920000,-13.7920000,0,1,6831.4000000,98.6000000,-98.6000000,0,1,3.6100000,0.0900000,-0.0900000,0,1,3.1700000,0.1300000,-0.1300000,0,1,2020-02-19 00:44:40,2022-07-20 12:03:42
1713.01,1713,15863518,15863518.01,1,PC,06h42m04.94s,100.5205950,,,+39d50m34.45s,39.8429040,,,-9.8960000,0.090,-0.090,0,1,-64.2580000,0.079,-0.079,0,1,2458842.7120880,0.001058,-0.001058,0,1,0.5572010,0.0000412,-0.0000412,0,1,0.8046593,0.0882182,-0.0882182,0,1,1282.3025367,219.0485800,-219.0485800,0,1,4.6536905,2.1215692,-2.1215692,0,1,3415.8258311,,,,,1949.8162214,,,,,10.6180000,0.006,-0.006,0,1,138.3710000,0.9300000,-0.9300000,0,1,5097.6000000,102.7000000,-102.7000000,0,1,4.4200000,0.0800000,-0.0800000,0,1,0.9460000,0.0538694,-0.0538694,0,1,2020-02-19 23:47:12,2021-10-29 12:59:15
1714.01,1714,239154970,239154970.01,1,KP,07h32m44.22s,113.1842380,,,+33d50m06.08s,33.8350210,,,0.0960000,0.073,-0.073,0,1,-2.6470000,0.070,-0.070,0,1,2459603.4255380,0.000160,-0.000160,0,1,3.4744763,0.0000019,-0.0000019,0,1,4.2580000,0.0180000,-0.0180000,0,1,12920.0000000,0.0996836,-0.0996836,0,1,19.6131000,0.8102640,-0.8102640,0,1,1701.3800000,,,,,1789.0000000,,,,,10.7131000,0.008,-0.008,0,1,396.1100000,7.5075000,-7.5075000,0,1,6642.3000000,107.3000000,-107.3000000,0,1,4.1400000,0.0900000,-0.0900000,0,1,1.6700000,0.0700000,-0.0700000,0,1,2020-02-19 23:47:12,2022-06-28 16:02:02
1715.01,1715,142090065,142090065.01,1,PC,05h16m17.64s,79.0735050,,,+79d44m15.82s,79.7377270,,,-6.3820000,0.051,-0.051,0,1,13.1030000,0.066,-0.066,0,1,2459738.5174590,0.001139,-0.001139,0,1,2.8269383,0.0000055,-0.0000055,0,1,1.0000000,0.2220000,-0.2220000,0,1,630.0000000,2.3203600,-2.3203600,0,1,5.6073400,0.3338940,-0.3338940,0,1,581.9520000,,,,,1368.0000000,,,,,9.0124900,0.006,-0.006,0,1,182.9070000,1.2905000,-1.2905000,0,1,7072.0000000,131.2000000,-131.2000000,0,1,4.2800000,0.0900000,-0.0900000,0,1,1.5100000,0.0600000,-0.0600000,0,1,2020-02-19 23:47:13,2022-08-23 16:02:02
1716.01,1716,14336130,14336130.01,1,PC,07h00m20s,105.0833290,,,+56d49m27.1s,56.8241940,,,50.8400000,0.088,-0.088,0,1,-55.9180000,0.062,-0.062,0,1,2459603.5936820,0.004495,-0.004495,0,1,8.0823185,0.0000699,-0.0000699,0,1,3.2550000,0.3700000,-0.3700000,0,1,440.0000000,0.8168450,-0.8168450,0,1,2.6063600,0.1883770,-0.1883770,0,1,152.2750000,,,,,978.0000000,,,,,8.8289700,0.006,-0.006,0,1,104.1580000,0.8100000,-0.8100000,0,1,5878.6000000,140.7000000,-140.7000000,0,1,4.2800000,0.0800000,-0.0800000,0,1,1.2400000,0.0700000,-0.0700000,0,1,2020-02-19 23:47:13,2022-03-02 16:02:02
1717.01,1717,149833117,149833117.01,1,PC,06h58m30.85s,104.6285460,,,+67d40m38.41s,67.6773360,,,1.2140000,0.053,-0.053,0,1,9.7110000,0.059,-0.059,0,1,2459605.3937080,0.000717,-0.000717,0,1,4.0523835,0.0000090,-0.0000090,0,1,2.1840000,0.1370000,-0.1370000,0,1,9040.0000000,3.8276900,-3.8276900,0,1,13.0768000,0.6369590,-0.6369590,0,1,342.2410000,,,,,1198.0000000,,,,,9.5233900,0.006,-0.006,0,1,188.0860000,1.8950000,-1.8950000,0,1,6578.0000000,122.8000000,-122.8000000,0,1,4.3100000,0.0900000,-0.0900000,0,1,1.3600000,0.0600000,-0.0600000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
1718.01,1718,257241363,257241363.01,1,PC,07h28m04.33s,112.0180250,,,+30d19m18.24s,30.3217320,,,-22.0400000,0.069,-0.069,0,1,-155.8840000,0.063,-0.063,0,1,2459596.6908840,0.000304,-0.000304,0,1,5.5870435,0.0000072,-0.0000072,0,1,2.8850000,0.3210000,-0.3210000,0,1,1950.0000000,0.1921700,-0.1921700,0,1,4.3987900,0.2616980,-0.2616980,0,1,219.0560000,,,,,1071.0000000,,,,,8.2558000,0.006,-0.006,0,1,52.3044000,0.0936000,-0.0936000,0,1,5378.0000000,134.6000000,-134.6000000,0,1,4.4600000,0.0800000,-0.0800000,0,1,0.9400000,0.0600000,-0.0600000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
1719.01,1719,293617835,293617835.01,1,PC,09h01m11.39s,135.2974620,,,+55d51m35.78s,55.8599400,,,-9.6710000,0.315,-0.315,0,1,-1.0080000,0.274,-0.274,0,1,2459604.6500800,0.001839,-0.001839,0,1,2.7552506,0.0000101,-0.0000101,0,1,1.4470000,0.3380000,-0.3380000,0,1,360.0000000,91.4889000,-91.4889000,0,1,13.0960000,4.4568100,-4.4568100,0,1,3294.0600000,,,,,2110.0000000,,,,,7.7649000,0.006,-0.006,0,1,227.7540000,10.2645000,-10.2645000,0,1,6096.4000000,111.7000000,-111.7000000,0,1,3.2600000,0.0900000,-0.0900000,0,1,4.1700000,0.2600000,-0.2600000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
172.01,172,29857954,29857954.01,1,CP,21h06m31.65s,316.6318790,,,-26d41m34.31s,-26.6928650,,,-4.7110000,0.094,-0.094,0,1,-54.2500000,0.069,-0.069,0,1,2458326.9197300,0.005290,-0.005290,0,1,9.4763689,0.0024791,-0.0024791,0,1,4.7382554,0.1948775,-0.1948775,0,1,3652.6583455,160.2862100,-160.2862100,0,1,10.9163386,0.9415188,-0.9415188,0,1,401.8053537,,,,,1141.8884478,,,,,10.7379000,0.006,-0.006,0,1,342.8310000,7.2210000,-7.2210000,0,1,5801.8000000,235.6000000,-235.6000000,0,1,4.3200000,2.0000000,-2.0000000,0,1,1.7886600,0.0928794,-0.0928794,0,1,2018-09-05 18:52:24,2021-10-29 12:59:15
1720.01,1720,356473034,356473034.01,1,KP,07h48m06.42s,117.0267690,,,+50d13m30.53s,50.2251470,,,-29.7310000,0.083,-0.083,0,1,-154.2720000,0.050,-0.050,0,1,2459601.8169900,0.000590,-0.000590,0,1,2.6158578,0.0000113,-0.0000113,0,1,3.1430000,0.1630000,-0.1630000,0,1,14070.0000000,2.9522900,-2.9522900,0,1,14.2157000,1.0425400,-1.0425400,0,1,1566.6500000,,,,,1752.0000000,,,,,10.4467000,0.006,-0.006,0,1,154.2730000,1.4460000,-1.4460000,0,1,5267.0000000,152.7000000,-152.7000000,0,1,4.3200000,0.1000000,-0.1000000,0,1,1.0800000,0.0800000,-0.0800000,0,1,2020-02-19 23:47:13,2022-03-02 16:02:02
1721.01,1721,51234631,51234631.01,1,KP,07h21m33.13s,110.3880280,,,+58d16m05.19s,58.2681090,,,-16.9890000,0.056,-0.056,0,1,5.3100000,0.050,-0.050,0,1,2459605.1405670,0.000262,-0.000262,0,1,4.1250582,0.0000023,-0.0000023,0,1,4.3110000,0.0340000,-0.0340000,0,1,9050.0000000,0.1775930,-0.1775930,0,1,15.8499000,0.8880050,-0.8880050,0,1,1041.4800000,,,,,1582.0000000,,,,,10.1653000,0.006,-0.006,0,1,272.6550000,2.8845000,-2.8845000,0,1,6304.0000000,139.5000000,-139.5000000,0,1,4.1100000,0.0900000,-0.0900000,0,1,1.6200000,0.0900000,-0.0900000,0,1,2020-02-19 23:47:13,2022-03-02 16:02:02
1722.01,1722,85242435,85242435.01,1,PC,07h37m22.85s,114.3452130,,,+61d09m14.13s,61.1539250,,,-8.6200000,0.053,-0.053,0,1,-58.8530000,0.053,-0.053,0,1,2459593.3223580,0.001916,-0.001916,0,1,9.6052220,0.0000352,-0.0000352,0,1,3.6930000,0.6620000,-0.6620000,0,1,1220.0000000,0.7033610,-0.7033610,0,1,4.0057200,0.2080880,-0.2080880,0,1,219.8210000,,,,,1072.0000000,,,,,9.5268200,0.006,-0.006,0,1,136.4190000,0.8415000,-0.8415000,0,1,6137.0000000,125.2000000,-125.2000000,0,1,4.4300000,0.0800000,-0.0800000,0,1,1.0900000,0.0500000,-0.0500000,0,1,2020-02-19 23:47:13,2022-03-02 16:02:02
1723.01,1723,71431780,71431780.01,1,PC,07h47m11.33s,116.7971980,,,+68d28m36.07s,68.4766850,,,5.0400000,0.030,-0.030,0,1,12.3260000,0.046,-0.046,0,1,2459593.9378830,0.032224,-0.032224,0,1,13.7265216,0.0006622,-0.0006622,0,1,3.6080000,0.3250000,-0.3250000,0,1,760.0000000,1.2468500,-1.2468500,0,1,2.9999700,0.1962350,-0.1962350,0,1,55.8380000,,,,,761.0000000,,,,,9.0994200,0.006,-0.006,0,1,100.7270000,0.2915000,-0.2915000,0,1,5777.0000000,124.9770000,-124.9770000,0,1,4.3803500,0.0725402,-0.0725402,0,1,1.0900000,0.0500000,-0.0500000,0,1,2020-02-19 23:47:13,2022-03-02 16:02:02
1724.01,1724,81212286,81212286.01,1,FP,08h28m07.82s,127.0325970,,,+56d25m39.1s,56.4275290,,,-88.8140000,0.053,-0.053,0,1,-7.6450000,0.052,-0.052,0,1,2458843.0278210,0.002023,-0.002023,0,1,0.6850808,0.0000991,-0.0000991,0,1,1.0565887,0.5722773,-0.5722773,0,1,2675.7176662,338.9621600,-338.9621600,0,1,1.9806358,2.0170252,-2.0170252,0,1,170.8295335,,,,,922.0627729,,,,,12.5070000,0.008,-0.008,0,1,58.3171000,0.1227000,-0.1227000,0,1,3541.0000000,157.0000000,-157.0000000,0,1,4.8452000,0.0021218,-0.0021218,0,1,0.3800190,0.0113954,-0.0113954,0,1,2020-02-19 23:47:13,2021-10-29 12:59:15
1725.01,1725,86396382,86396382.01,1,KP,06h30m32.79s,97.6366450,,,+29d40m20.16s,29.6722660,,,-1.5800000,0.068,-0.068,0,1,-6.9580000,0.058,-0.058,0,1,2459550.2430820,0.000120,-0.000120,0,1,1.0914167,0.0000005,-0.0000005,0,1,2.7740000,0.1030000,-0.1030000,0,1,17090.0000000,0.1855270,-0.1855270,0,1,23.9976000,1.1164000,-1.1164000,0,1,5597.8700000,,,,,2409.0000000,,,,,11.0967000,0.013,-0.013,0,1,427.2460000,5.9855000,-5.9855000,0,1,6154.0000000,105.6820000,-105.6820000,0,1,4.0204600,0.0803026,-0.0803026,0,1,1.7500000,0.0800000,-0.0800000,0,1,2020-02-19 23:47:13,2022-03-10 16:02:01
1726.01,1726,130181866,130181866.01,1,CP,07h49m55.05s,117.4793700,,,+27d21m47.28s,27.3631340,,,-10.0270000,0.085,-0.085,0,1,-11.3140000,0.049,-0.049,0,1,2459598.8146840,0.000905,-0.000905,0,1,7.1079274,0.0000288,-0.0000288,0,1,2.9270000,0.2070000,-0.2070000,0,1,450.0000000,0.1041670,-0.1041670,0,1,1.9020800,0.1196270,-0.1196270,0,1,132.1340000,,,,,944.0000000,,,,,6.2683000,0.006,-0.006,0,1,22.4035000,0.0225000,-0.0225000,0,1,5694.1100000,153.4290000,-153.4290000,0,1,4.5310800,0.0854520,-0.0854520,0,1,0.9000000,0.0500000,-0.0500000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
1726.02,1726,130181866,130181866.02,2,CP,07h49m55.05s,117.4793700,,,+27d21m47.28s,27.3631340,,,-10.0270000,0.085,-0.085,0,1,-11.3140000,0.049,-0.049,0,1,2459583.6371030,0.000998,-0.000998,0,1,20.5438241,0.0000279,-0.0000279,0,1,4.0514591,0.1268946,-0.1268946,0,1,789.4023991,29.1573640,-29.1573640,0,1,2.5582279,0.3292010,-0.3292010,0,1,35.3581856,,,,,621.9310542,,,,,6.2683000,0.006,-0.006,0,1,22.4035000,0.0225000,-0.0225000,0,1,5694.1100000,153.4290000,-153.4290000,0,1,4.5310800,0.0854520,-0.0854520,0,1,0.9029320,0.0547111,-0.0547111,0,1,2020-02-20 19:59:15,2022-07-15 16:02:01
1727.01,1727,241225337,241225337.01,1,PC,06h14m14.05s,93.5585490,,,+53d08m09.33s,53.1359250,,,2.1930000,0.083,-0.083,0,1,-57.1320000,0.084,-0.084,0,1,2458842.6396670,0.002917,-0.002917,0,1,1.8327923,0.0003585,-0.0003585,0,1,1.4626765,0.5404717,-0.5404717,0,1,502.1072569,68.5762600,-68.5762600,0,1,2.2744699,3.3441460,-3.3441460,0,1,989.3120199,,,,,1430.3854078,,,,,9.7514900,0.007,-0.007,0,1,115.3620000,0.6130000,-0.6130000,0,1,5566.0000000,147.0290000,-147.0290000,0,1,4.4400600,0.0766210,-0.0766210,0,1,0.9886900,0.0525879,-0.0525879,0,1,2020-02-19 23:47:13,2021-10-29 12:59:15
1728.01,1728,285048486,285048486.01,1,CP,08h02m26.8s,120.6116790,,,+64d47m49.75s,64.7971530,,,104.0780000,0.044,-0.044,0,1,52.9200000,0.046,-0.046,0,1,2459604.3990930,0.000532,-0.000532,0,1,3.4913952,0.0000043,-0.0000043,0,1,1.7630000,0.2590000,-0.2590000,0,1,5400.0000000,1.2724300,-1.2724300,0,1,4.9395000,0.1657130,-0.1657130,0,1,44.3221000,,,,,718.0000000,,,,,10.7921000,0.007,-0.007,0,1,60.7980000,0.1363500,-0.1363500,0,1,3907.0000000,157.0000000,-157.0000000,0,1,4.6234600,0.0113650,-0.0113650,0,1,0.6300000,0.0200000,-0.0200000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
1729.01,1729,298666530,298666530.01,1,FP,18h33m35.98s,278.3999110,,,+58d12m19.9s,58.2055290,,,11.7630000,0.347,-0.347,0,1,135.7240000,0.430,-0.430,0,1,2458842.5057150,0.001358,-0.001358,0,1,0.5732087,0.0000590,-0.0000590,0,1,0.4582376,0.1488967,-0.1488967,0,1,432048.7343961,103577.0160000,-103577.0160000,0,1,,,,0,1,,,,,,,,,,,18.3324000,0.016,-0.016,0,1,151.3830000,4.6320000,-4.6320000,0,1,5780.0000000,,,0,1,4.4380000,,,0,1,,,,0,1,2020-02-19 23:47:13,2021-10-29 12:59:15
173.01,173,270341214,270341214.01,1,PC,02h13m50.12s,33.4588530,,,-80d34m57.76s,-80.5827110,,,22.8490000,0.057,-0.057,0,1,19.4590000,0.050,-0.050,0,1,2459345.0340780,0.000534,-0.000534,0,1,29.7536112,0.0000262,-0.0000262,0,1,8.0170000,0.0490000,-0.0490000,0,1,6530.0000000,0.0508971,-0.0508971,0,1,12.1499000,0.5064210,-0.5064210,0,1,89.3437000,,,,,856.0000000,,,,,8.8784000,0.006,-0.006,0,1,152.0230000,0.6405000,-0.6405000,0,1,6409.0000000,197.0000000,-197.0000000,0,1,4.2009700,0.3202950,-0.3202950,0,1,1.4700000,0.0600000,-0.0600000,0,1,2018-08-30 14:17:58,2021-10-29 12:59:15
1730.01,1730,318022259,318022259.01,1,PC,07h11m27.8s,107.8658260,,,+48d19m40.56s,48.3279330,,,-93.0760000,0.091,-0.091,0,1,-570.5520000,0.082,-0.082,0,1,2459603.9634090,0.002507,-0.002507,0,1,6.2261949,0.0000320,-0.0000320,0,1,1.7670000,0.2770000,-0.2770000,0,1,1200.0000000,2.6942200,-2.6942200,0,1,1.9448600,0.1121250,-0.1121250,0,1,11.4820000,,,,,512.0000000,,,,,10.3595000,0.007,-0.007,0,1,35.6917000,0.0833000,-0.0833000,0,1,3691.0000000,157.0000000,-157.0000000,0,1,4.7093100,0.0091437,-0.0091437,0,1,0.5300000,0.0200000,-0.0200000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
1730.02,1730,318022259,318022259.02,2,PC,07h11m27.8s,107.8658260,,,+48d19m40.56s,48.3279330,,,-93.0760000,0.091,-0.091,0,1,-570.5520000,0.082,-0.082,0,1,2459603.3133290,0.002837,-0.002837,0,1,2.1555119,0.0000127,-0.0000127,0,1,1.3930000,0.4080000,-0.4080000,0,1,680.0000000,3.0765900,-3.0765900,0,1,1.4923700,0.1118500,-0.1118500,0,1,87.7951000,,,,,852.0000000,,,,,10.3595000,0.007,-0.007,0,1,35.6917000,0.0833000,-0.0833000,0,1,3691.0000000,157.0000000,-157.0000000,0,1,4.7093100,0.0091437,-0.0091437,0,1,0.5300000,0.0200000,-0.0200000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
1730.03,1730,318022259,318022259.03,3,PC,07h11m27.8s,107.8658260,,,+48d19m40.56s,48.3279330,,,-93.0760000,0.091,-0.091,0,1,-570.5520000,0.082,-0.082,0,1,2459598.3681410,0.001809,-0.001809,0,1,12.5662911,0.0004851,-0.0004851,0,1,2.7440000,0.2530000,-0.2530000,0,1,2180.0000000,2.0599800,-2.0599800,0,1,2.6253200,0.1146360,-0.1146360,0,1,6.2508100,,,,,440.0000000,,,,,10.3595000,0.007,-0.007,0,1,35.6917000,0.0833000,-0.0833000,0,1,3691.0000000,157.0000000,-157.0000000,0,1,4.7093100,0.0091437,-0.0091437,0,1,0.5300000,0.0200000,-0.0200000,0,1,2022-03-01 00:21:55,2022-06-28 16:02:02
1731.01,1731,371234684,371234684.01,1,KP,07h20m40.44s,110.1685160,,,+37d08m26.14s,37.1405950,,,-9.6300000,0.071,-0.071,0,1,-13.0430000,0.064,-0.064,0,1,2459603.8650800,0.000512,-0.000512,0,1,3.9228042,0.0000043,-0.0000043,0,1,3.2050000,0.0970000,-0.0970000,0,1,13970.0000000,1.3343700,-1.3343700,0,1,15.8493000,0.8735360,-0.8735360,0,1,583.6970000,,,,,1369.0000000,,,,,11.7946000,0.007,-0.007,0,1,455.2030000,8.8015000,-8.8015000,0,1,6193.0000000,137.4480000,-137.4480000,0,1,4.2858000,0.0913953,-0.0913953,0,1,1.3000000,0.0700000,-0.0700000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
1732.01,1732,470987100,470987100.01,1,PC,07h27m12.35s,111.8014510,,,+53d02m42.96s,53.0452680,,,-6.7530000,0.061,-0.061,0,1,42.1850000,0.052,-0.052,0,1,2459601.2399010,0.002775,-0.002775,0,1,4.1192714,0.0000219,-0.0000219,0,1,1.9850000,0.2500000,-0.2500000,0,1,1620.0000000,3.5885900,-3.5885900,0,1,2.5541500,0.1519980,-0.1519980,0,1,38.3295000,,,,,693.0000000,,,,,11.3266000,0.007,-0.007,0,1,74.7599000,0.2315500,-0.2315500,0,1,3876.0000000,157.0000000,-157.0000000,0,1,4.6239400,0.0114130,-0.0114130,0,1,0.6300000,0.0200000,-0.0200000,0,1,2020-02-19 23:47:13,2022-06-28 16:02:02
1733.01,1733,53427308,53427308.01,1,FP,07h55m31.62s,118.8817650,,,+54d35m47.76s,54.5966010,,,-20.7030000,0.061,-0.061,0,1,-8.9570000,0.054,-0.054,0,1,2458844.7654000,0.004000,-0.004000,0,1,5.8032200,0.0019200,-0.0019200,0,1,1.5690000,0.2300000,-0.2300000,0,1,1710.0000000,4.6598900,-4.6598900,0,1,6.3744000,0.4742660,-0.4742660,0,1,61.8583000,,,,,781.0000000,,,,,10.3790000,0.006,-0.006,0,1,251.2700000,2.5520000,-2.5520000,0,1,5846.0000000,128.1000000,-128.1000000,0,1,4.1100000,0.0700000,-0.0700000,0,1,1.5000000,0.0700000,-0.0700000,0,1,2020-02-20 00:14:52,2021-10-29 12:59:15
1734.01,1734,224596152,224596152.01,1,PC,16h58m00.79s,254.5032890,,,+57d18m18.95s,57.3052630,,,44.0420000,0.036,-0.036,0,1,-43.6790000,0.041,-0.041,0,1,2458688.8687790,0.002783,-0.002783,0,1,28.8744474,0.0002426,-0.0002426,0,1,4.2581545,0.4506705,-0.4506705,0,1,595.9496865,44.3733630,-44.3733630,0,1,2.4632266,0.9168527,-0.9168527,0,1,28.0203732,,,,,586.7974644,,,,,10.2713000,0.006,-0.006,0,1,156.5710000,0.4535000,-0.4535000,0,1,5773.0000000,119.6240000,-119.6240000,0,1,4.4622900,0.0746802,-0.0746802,0,1,0.9888980,0.0466307,-0.0466307,0,1,2020-02-27 22:12:18,2022-03-28 16:02:02
